key	speaker_gender	speaker_name	cs_text	cs_text_female
61762a93-9e02-403f-bcdf-a83e720af119	Female	AreeluLab	"""Cokoli bude třeba."" {n}Targona promlouvá s téměř pochmurnou odhodlaností. Její hlas zní smrtící rozhodností.{/n} ""Prošli jsme přes Abyss a viděli tolik zla a bolesti. Dovolili jsme démonům si s námi hrát příliš dlouho, stále se jen bránit a nikdy nestoupnout do útoku. Ale teď, když jsi porazil Baphometa, se vše změnilo. Paní ve Stínu neočekávala, že se věci vyvinou tímto způsobem, ačkoli se snažila skrýt své překvapení."""	"""Cokoli bude třeba."" {n}Targona promlouvá s téměř pochmurnou odhodlaností. Její hlas zní smrtící rozhodností.{/n} ""Prošly jsme přes Abyss a viděly tolik zla a bolesti. Dovolily jsme démonům si s námi hrát příliš dlouho, stále se jen bránit a nikdy nestoupnout do útoku. Ale teď, když jsi porazil Baphometa, se vše změnilo. Paní ve Stínu neočekávala, že se věci vyvinou tímto způsobem, ačkoli se snažila skrýt své překvapení."""
5da7e6ef-258e-4f99-8493-c01fb40497a9	Female	Wenduag	"{n}Wenduag se krutě ušklíbá.{/n} ""Mám nápad. Tahali jsme s sebou celý čas živou démonku. Co kdybychom ji prostě zabili a připevnili k tobě kousek jejího masa? Pak získaš její moc!"""	"{n}Wenduag se krutě ušklíbá.{/n} ""Mám nápad. Tahaly jsme s sebou celý čas živou démonku. Co kdybychom ji prostě zabily a připevnily k tobě kousek jejího masa? Pak získaš její moc!"""
dbfeb132-d16a-4609-bea0-dff6132e0a7f	Female	Wenduag	"{n}Wenduagin hlas je jemný, téměř svůdný, předení.{/n} ""Dotkni se mě a utrhnu ti ruce zuby. Tak prosím. Pojď. Dej mi důvod."""	"{n}Wenduagin hlas je jemný, téměř svůdný, předení.{/n} ""Dotkni se mě a utrhnu ti ruce zuby. Tak prosím. Pojď. Dej mi důvod."""
6298c8d0-32e7-4fd7-b008-286f4c48145e	Female	Nenio	"{n}Nenio přikývne, pak se nejistě pousměje.{/n} ""Předpokládám, že ano. Těžko to říct, protože si nic nepamatuji. Přesto doufám, že brzy pozoruji následky tohoto chirurgického zákroku, abych mohla napsat článek do Encyklopedie. Byla bych zklamaná, kdyby experiment selhal kvůli zapomnětlivosti subjektu."""	"{n}Nenio přikývne, pak se nejistě pousměje.{/n} ""Předpokládám, že ano. Těžko to říct, protože si nic nepamatuji. Přesto doufám, že brzy pozoruji následky tohoto chirurgického zákroku, abych mohla napsat článek do Encyklopedie. Byla bych zklamaná, kdyby experiment selhal kvůli zapomnětlivosti subjektu."""
e8742d27-c451-443e-bc84-ef72ca1746a4	Female	Nenio	"""Dobře. Myslím."" {n}Pozvedne k tobě své mdlé oči.{/n} ""Když mi drápy šíleného vědce řezaly, zablokovala jsem bolest. Vlastně jsem zapomněla, že bolest vůbec existuje. Abych byla upřímná, dokonce jsem zapomněla, že jsem byla součástí experimentu. Taková nepříjemná situace. Možná bych to měla zopakovat?"""	"""Dobře. Myslím."" {n}Pozvedne k tobě své mdlé oči.{/n} ""Když mi drápy šíleného vědce řezaly, zablokovala jsem bolest. Vlastně jsem zapomněla, že bolest vůbec existuje. Abych byla upřímná, dokonce jsem zapomněla, že jsem byla součástí experimentu. Taková nepříjemná situace. Možná bych to měla zopakovat?"""
3c8b61ab-0b31-4515-8d8f-22d857fa578d	Female	Wenduag	"""Nestůjte tam jen a nebrečte! Na co čekáš? Rozřež ho! Dělej!"" {n}Wenduaginy pobídkové pokřiky Zeklexe jen zdá se víc rozruší. Chvěje se při jejích slovech, ale Wenduag ho dychtivě pozoruje a v očích má krvežíznivý lesk. Zdá se, že si to užívá stejně jako diváci.{/n}"	"""Nestůjte tam jen a nebrečte! Na co čekáš? Rozřež ho! Dělej!"" {n}Wenduaginy pobídkové pokřiky Zeklexe jen zdá se víc rozruší. Chvěje se při jejích slovech, ale Wenduag ho dychtivě pozoruje a v očích má krvežíznivý lesk. Zdá se, že si to užívá stejně jako diváci.{/n}"
02bbb464-b30f-4203-a9bf-30d295ef06a4	Female	Arueshalae	{n}Arueshalae se rozhlíží po domě a zakroutí hlavou.{/n} „Noc se succubou, a končí to smrtí... Typický milostný příběh z Bezpaří.“	{n}Arueshalae se rozhlíží po domě a zakroutí hlavou.{/n} „Noc se succubou, a končí to smrtí... Typický milostný příběh z Bezpaří.“
718266a8-18f8-45ec-9425-893839ebc469	Female	Arueshalae	{n}Démon zbledne a odvážně zírá na gnóma.{/n} „Spoustu z nich! To chceš slyšet? Ano, spoustu! Svedl jsem je, zabil, okradl, svedl k zradě, odvrátil od víry! Smrtelníci i démoni, muži i ženy! Už confessuju! Co víc po mně chceš? Proč se ptáš na tak hroznou věc?“	{n}Démon zbledne a odvážně zírá na gnóma.{/n} „Spoustu z nich! To chceš slyšet? Ano, spoustu! Svedla jsem je, zabila, okradla, svedla k zradě, odvrátila od víry! Smrtelníci i démoni, muži i ženy! Už confessuju! Co víc po mně chceš? Proč se ptáš na tak hroznou věc?“
ceba4e11-7d18-4608-b4f0-950ce368217e	Female	Wenduag	„Teď, když viděl, jak se to dělá, můžeš to zkusit sám. I když jsi v zabíjení opravdu dobrý, nikdy neuškodí naučit se novou techniku.“	„Teď, když viděla, jak se to dělá, můžeš to zkusit sám. I když jsi v zabíjení opravdu dobrý, nikdy neuškodí naučit se novou techniku.“
6bef7cbb-1088-4b74-966b-cad8a492b960	Female	Wenduag	"(Wenduag se kochá obdivem davu. Usmívá se spokojeně.) ""Toto místo mám ráda. Oceňují dovednosti pravého válečníka. Myslím, že bych zabila znovu jen abych slyšela výkřiky davu."""	"(Wenduag se kochá obdivem davu. Usmívá se spokojeně.) ""Toto místo mám ráda. Oceňují dovednosti pravého válečníka. Myslím, že bych zabila znovu jen abych slyšela výkřiky davu."""
360bd1a1-2ae1-4af1-80dd-0afc77da9f14	Female	Wenduag	Ale to dělá rozkoš davů ještě sladší. Jsem ten, kdo přežil. Já jsem ta, pro kterou jásali! Nikdy jsem se necítila tak živá.	Ale to dělá rozkoš davů ještě sladší. Jsem ta, kdo přežila. Já jsem ta, pro kterou jásali! Nikdy jsem se necítila tak živá.
2fcad4bb-4945-49b9-9e20-155a14e54f84	Female	Arueshalae	"(Arueshalaeův šepot je sotva slyšitelný.) ""Sláva a smrt... To je bojový pokřik zatracených šílenců. Kolikrát jsem ho slyšela, kolikrát jsem ho vykřikla ve stoje v aréně... Utíkám od toho, co jsem udělala. Utíkám co nejrychleji, ale i drobnost mě může vrátit k mé minulosti. Pak se to všechno vrátí a vzpomenu si na všechny hrozné věci, které jsem udělala."""	"(Arueshalaein šepot je sotva slyšitelný.) ""Sláva a smrt... To je bojový pokřik zatracených šílenců. Kolikrát jsem ho slyšela, kolikrát jsem ho vykřikla ve stoje v aréně... Utíkám od toho, co jsem udělala. Utíkám co nejrychleji, ale i drobnost mě může vrátit k mé minulosti. Pak se to všechno vrátí a vzpomenu si na všechny hrozné věci, které jsem udělala."""
6076b30c-7fab-4ebe-a87d-3dad0ca84a65	Female	Arueshalae	Ano, udělal jsem mnoho hrozných věcí... a když přemýšlím, kým jsem býval, stydím se. Nejsem pyšný na svou minulost.	Ano, udělala jsem mnoho hrozných věcí... a když přemýšlím, kým jsem bývala, stydím se. Nejsem pyšná na svou minulost.
b8d1d358-15b3-4e5f-adaf-691ff2bc791d	Female	Seelah	"""Jsem hrdý na své umění a rád si myslím, že jsem pomohl jiným. Ale zabíjím, abych chránil nevinné, ne proto, že bych si užíval vraždění."""	"""Jsem hrdá na své umění a ráda si myslím, že jsem pomohla jiným. Ale zabíjím, abych chránila nevinné, ne proto, že bych si užívala vraždění."""
2f723cf9-bd1e-4789-82c1-1faba5f0e707	Female	Ember	"""Byli jsme požádáni, abychom zabili ty malé mephity, a udělali jsme to. Teď nás žádají, abychom udělali další špatnou věc. Už nás nevidí jako křižáky. Vidí nás jako jednoho ze svých."""	"""Byly jsme požádány, abychom zabily ty malé mephity, a udělaly jsme to. Teď nás žádají, abychom udělaly další špatnou věc. Už nás nevidí jako křižáky. Vidí nás jako jednu ze svých."""
d7292d4b-587e-4743-aa2f-a8daba4f9ef3	Female	Seelah	"""Tohle není správné! Křižáci, bratři v zbrani, nemají se navzájem mlátit!"" {n}Seelah říká rozhořčeně, gestikulujíc mezi vámi.{/n} ""{name}, prosím, projeď milosrdenství. On tě napadl první... ale tvá moc je děsivá a matoucí — a tento ubožák právě přišel o svého svěřence."""	"""Tohle není správné! Křižáci, bratři v zbrani, nemají se navzájem mlátit!"" {n}Seelah říká rozhořčeně, gestikulujíc mezi vámi.{/n} ""{name}, prosím, projeď milosrdenství. On tě napadl první... ale tvá moc je děsivá a matoucí — a tento ubožák právě přišel o svého svěřence."""
f87553e7-cea2-435c-9574-31c115c1eb44	Female	Wenduag	"{n}Wenduag má chladné, kalkulující oči, sleduje, jak barbar odchází.{/n} ""Není to špatný náčelník. Silný, vzteklý, umí rozkázat. Není tak dobrý jako {mf|mistr|mistryně}, ale přesto... vzala bych ho, na jednu noc nebo dvě."""	"{n}Wenduag má chladné, kalkulující oči, sleduje, jak barbar odchází.{/n} ""Není to špatný náčelník. Silný, vzteklý, umí rozkázat. Není tak dobrý jako {mf|mistr|mistryně}, ale přesto... vzala bych ho, na jednu noc nebo dvě."""
d89e987e-ace0-4079-95b6-0822f778a067	Female	Seelah	"""Jsem si jist, že věřím v odpuštění a vykoupení, ale já tak toužím toho muže zabít, a ani bych toho nelitoval. {name}, opravdu budeme stát a sledovat tu zvěrstvo?"""	"""Jsem si jistá, že věřím v odpuštění a vykoupení, ale já tak toužím toho muže zabít, a ani bych toho nelitovala. {name}, opravdu budeme stát a sledovat tu zvěrstvo?"""
5e24f865-8f6d-4d64-b77a-d74ae99a5b90	Female	Wenduag	"{n}Wenduag snivě šeptá tato slova,{/n} ""Velmi dobrý náčelníku. Silný muž. Možná stojí za tři noci."""	"{n}Wenduag snivě šeptá tato slova,{/n} ""Velmi dobrý náčelníku. Silný muž. Možná stojí za tři noci."""
d3775b96-68bb-4a82-9730-2408f5f97874	Female	Ember	"""Tito milí lidé se bojí. Tolik strachu... Ale nebojují proti těm, kdo je vyděsili. Trestají slabé a bezbranné pro svůj strach. Jako vždy. Jako vždy. Jako vždy..."" {n}Její hlas klesne na sotva slyšitelný šepot.{/n}"	"""Tito milí lidé se bojí. Tolik strachu... Ale nebojují proti těm, kdo je vyděsili. Trestají slabé a bezbranné pro svůj strach. Jako vždy. Jako vždy. Jako vždy..."" {n}Její hlas klesne na sotva slyšitelný šepot.{/n}"
7830e5d2-4437-4cbb-b5fa-5b0faf898127	Female	Ember	"""Bylo to pro tebe velmi zlé a bolestné. Teď sdílíš svou bolest s ní... a s námi. Ale to ti nijak nepomůže cítit se lépe. I kdybychom tu všichni zemřeli, neudělalo by tě to živějším. Propusť ji prosím. Není vinna za to, co se ti stalo."""	"""Bylo to pro tebe velmi zlé a bolestné. Teď sdílíš svou bolest s ní... a s námi. Ale to ti nijak nepomůže cítit se lépe. I kdybychom tu všichni zemřeli, neudělalo by tě to živějším. Propusť ji prosím. Není vinna za to, co se ti stalo."""
eac8bec9-9ff3-4660-b2be-e5b38f5c4f39	Female	Wenduag	"""Udělal jsi chybu, když jsi se snažil smlouvat s {mf|pán|paní}. Chceš jako platbu život? Co kdybychom ti nechali ten tvůj? To je více než rozumné!"""	Udělal jsi chybu, když jsi se snažil smlouvat s {mf|pán|paní}. Chceš jako platbu život? Co kdybychom ti nechali ten tvůj? To je více než rozumné!
909ff5cb-cc14-4201-b63f-e1a69817e8a1	Female	Nenio	"""Mohl bych se také naučit některá z vašich tajemství? Jsem ochoten zaplatit jakoukoli cenu! Co musím udělat? Objímat stromy? Pít z potoka? Mýt se jen v padajícím dešti? Jsem připraven na cokoli!"""	"""Mohla bych se také naučit některá z vašich tajemství? Jsem ochotna zaplatit jakoukoli cenu! Co musím udělat? Objímat stromy? Pít z potoka? Mýt se jen v padajícím dešti? Jsem připravená na cokoli!"""
8b2b0ce6-3358-4288-bf72-5837db82c670	Female	Wenduag	"""Pokračuj, dál nad ním plakej — já vidím jen ubrečeného slabocha, který vzlyká nad tělem opravdového muže. Chlapec to zvládl, byl dobrý lovec. Dotáhl své rozhodnutí do konce, nezaváhal, když ucítil dech smrti na zátylku, a dokázal prospech svému kmeni. Jeho smrt bude snadná, má ducha válečníka — ne jako ty, nebo ta stará kejhavá slepice Ciar."""	"""Pokračuj, dál nad ním plakej — já vidím jen ubrečeného slabocha, který vzlyká nad tělem opravdového muže. Chlapec to zvládl, byl dobrý lovec. Dotáhl své rozhodnutí do konce, nezaváhal, když ucítil dech smrti na zátylku, a dokázal prospech svému kmeni. Jeho smrt bude snadná, má ducha válečníka — ne jako ty, nebo ta stará kejhavá slepice Ciar."""
25fcc127-cf5b-43e6-92e8-1209b0bbf66e	Female	Wenduag	"(Wenduagův posměšný úsměv nemůže skrýt její úžas.) ""Zdá se, že kněží nezvládli úplné vykastrovat tvého ducha. Dobrá, odříkej si modlitby — ale pamatuj, jestli se mě odvážíš vyhrožovat podruhé, budeme bojovat do smrti."" (Lovkyně se demonstrativně odvrátí od kněze, který její slova ignoruje a nyní tiše šeptá modlitbu s plným soustředěním.)"	"(Wenduagin posměšný úsměv nemůže skrýt její úžas.) ""Zdá se, že kněží nezvládli úplné vykastrovat tvého ducha. Dobrá, odříkej si modlitby — ale pamatuj, jestli se mě odvážíš vyhrožovat podruhé, budeme bojovat do smrti."" (Lovkyně se demonstrativně odvrátí od kněze, který její slova ignoruje a nyní tiše šeptá modlitbu s plným soustředěním.)"
458b6d0a-5a32-42e0-8324-8c68bd523f49	Female	Seelah	"""Chlapče, rozhodl ses zemřít jako hrdina? Napadlo tě, že někdo z nás bude muset jít za tvým ochráncem Ciarem a oznámit mu, že jsi zemřel bojem proti vlastní straně? Zastavil ses, aby sis uvědomil, že stařec možná tu zprávu nevydrží? Přemýšlel jsi vůbec o čemkoli?"""	"""Chlapče, rozhodl ses zemřít jako hrdina? Napadlo tě, že někdo z nás bude muset jít za tvým ochráncem Ciarem a oznámit mu, že jsi zemřel bojem proti vlastní straně? Zastavil ses, aby sis uvědomil, že stařec možná tu zprávu nevydrží? Přemýšlel jsi vůbec o čemkoli?"""
0fdd0493-6ae5-4c07-b56d-05db7cd3de05	Female	Wenduag	"""Ha ha. Myslel sis, že využiješ neposlušného chlapce, zbavíš se jeho velitele a chopíš se moci sám? Chytrý tah. Tak chytrý, že by mě nepřekvapilo, kdyby tvoji lidé poslali chlapce k Ciarovi už od začátku, Regill."""	"""Ha ha. Myslel sis, že využiješ neposlušného chlapce, zbavíš se jeho velitele a chopíš se moci sám? Chytrý tah. Tak chytrý, že by mě nepřekvapilo, kdyby tvoji lidé poslali chlapce k Ciarovi už od začátku, Regill."""
2bf407ef-0dda-4969-b5e5-fe1dd5202106	Female	Ember	"{n}Vhledě do medvědových zlých očí Ember vydechne.{/n} ""Jaké utrpení jsi prožil, že útočíš na všechny takhle? Jako by ti do duše zalézali červi..."""	"{n}Vhledě do medvědových zlých očí Ember vydechne.{/n} ""Jaké utrpení jsi prožil, že útočíš na všechny takhle? Jako by ti do duše zalézali červi..."""
c5d69576-0a3b-489d-95f2-1c5da3a5fddf	Female	Ember	"{n}Ember se zamračí a vážně pohlédne na Camelliu.{/n} ""Ale bál se. A tolik trpěl."""	"{n}Ember se zamračí a vážně pohlédne na Camelliu.{/n} ""Ale bála se. A tolik trpěla."""
8671f8a1-bd14-4fa7-ae25-6d9b55ec2e17	Female	Arueshalae	"{n}Sukubka zčervená.{/n} ""Nemyslím, že je to dobrý nápad. Pokud tě dřevo nikdy nelže, výsledek bude příšerně odpudivý."""	"{n}Sukubka zčervená.{/n} ""Nemyslím, že je to dobrý nápad. Pokud tě dřevo nikdy nelže, výsledek bude příšerně odpudivý."""
b26c0860-ef21-41c1-ae10-356c113514c4	Female	Ember	"(Ember sklesle hledí na Kyadovy pozůstatky.) ""Proč jsi mu ublížil? Byl dobrý, jen se bál. Ale nebyl zbabělec — přišel sem, že by se staral o tvůj hrob? A ty jsi ho zabil."""	"(Ember sklesle hledí na Kyadovy pozůstatky.) ""Proč jsi mu ublížil? Byl dobrý, jen se bál. Ale nebyl zbabělec — přišla sem, že by se staral o tvůj hrob? A ty jsi ho zabil."""
10458459-f0f2-4dea-b085-c1fcfbc73b70	Female	Wenduag	"""Skvělá lovkyně s tvrdou povahou, houževnatá a úspěšná. A navíc někdo, kdo se morálně stavěl proti žití v těch páchnoucích hromadách, jimž nížané říkají města... Zní skoro jako já!"""	"""Skvělá lovkyně s tvrdou povahou, houževnatá a úspěšná. A navíc někdo, kdo se morálně stavěl proti žití v těch páchnoucích hromadách, jimž nížané říkají města... Zní skoro jako já!"""
97005239-c66f-41a1-81e4-53c66ebfef04	Female	Wenduag	"""Zákon? Kašlu na zákon. Věděl jsi, že Velitel a já jsme velmi blízcí? Kdybych ho/ji požádala, aby tě ke mně vydal, myslíš, že by {mf|on|ona} mi odmítl? Kvůli nějakému ubohému zbabělci, který byl přistižen při spolupráci s démony?"" {n}Wenduagův hlas je domýšlivý a posměšný. Dívá se na tebe očekávavě, oči jí jiskří pobavením.{/n}"	"""Zákon? Kašlu na zákon. Věděl jsi, že Velitel a já jsme velmi blízcí? Kdybych ho/ji požádala, aby tě ke mně vydal, myslíš, že by {mf|on|ona} mi odmítl? Kvůli nějakému ubohému zbabělci, který byl přistižen při spolupráci s démony?"" {n}Wenduagin hlas je domýšlivý a posměšný. Dívá se na tebe očekávavě, oči jí jiskří pobavením.{/n}"
c4cb1c19-52ca-4cdb-8033-751e0e7b7c97	Female	Wenduag	"""Proč bych ho měla litovat? Nikdo mě nikdy nelitoval, a tento zbabělec byl zřejmě celý život rozmazlován."" {n}Wenduagův hlas zní nízko a hrozivě, přesto se jí na rtech mihne posměšný úšklebek.{/n} ""Víš, jak vypadá život podzemního lovce, hochu? Každý den vycházíš do tmy plné hladových tlam, ostrých drápů a jedovatých bodců."""	"""Proč bych ho měla litovat? Nikdo mě nikdy nelitoval, a tento zbabělec byl zřejmě celý život rozmazlován."" {n}Wenduagin hlas zní nízko a hrozivě, přesto se jí na rtech mihne posměšný úšklebek.{/n} ""Víš, jak vypadá život podzemního lovce, hochu? Každý den vycházíš do tmy plné hladových tlam, ostrých drápů a jedovatých bodců."""
ec74c327-ec86-45b5-a97c-4593a3f6394c	Female	Wenduag	"""Rozsvícení pochodně je sebevražda, stejně jako vydávání hlasitých zvuků, takže plížíš se tmou jako duch, doufaje, že zachytíš pach kořisti dřív, než ona zachytí tebe. Pokud tě zaregistruje první, zaboří do tvého masa zuby a roztrhá tě, roztrhá a požírá zaživa. A nebudeš mít čas vykřiknout bolestí — protože musíš bojovat o přežití. Pokud máš štěstí, vrátíš se s kulhajícím zraněním ke ohni a dostaneš svůj malý kousek masa spolu se zbytkem kmenů. A druhý den, kdy se rány trochu zahojí a hlad tě probrání, jde se znovu... Dovedeš si představit, co to udělalo se mnou, hochu? A co to znamená, co teď dokážu udělat tobě?"""	"""Rozsvícení pochodně je sebevražda, stejně jako vydávání hlasitých zvuků, takže plížíš se tmou jako duch, doufaje, že zachytíš pach kořisti dřív, než ona zachytí tebe. Pokud tě zaregistruje první, zaboří do tvého masa zuby a roztrhá tě, roztrhá a požírá zaživa. A nebudeš mít čas vykřiknout bolestí — protože musíš bojovat o přežití. Pokud máš štěstí, vrátíš se s kulhajícím zraněním ke ohni a dostaneš svůj malý kousek masa spolu se zbytkem kmenů. A druhý den, kdy se rány trochu zahojí a hlad tě probrání, jde se znovu... Dovedeš si představit, co to udělalo se mnou, hochu? A co to znamená, co teď dokážu udělat tobě?"""
9856fdbf-7770-4d45-8ae6-8589a6f5e871	Female	Wenduag	"{n}Lovec ti dá sotva znatelný souhlasný pokývnutí a pak nadšeně prohlásí:{/n} ""Zabiju ho pomalu! Zavěsím ho za ruce a nohy vysoko nad ohniště, a na něj budu házet klády, které byly pět gongů namáčeny ve slané vodě."""	"{n}Lovkyně ti dá sotva znatelný souhlasný pokývnutí a pak nadšeně prohlásí:{/n} ""Zabiju ho pomalu! Zavěsím ho za ruce a nohy vysoko nad ohniště, a na něj budu házet klády, které byly pět gongů namáčeny ve slané vodě."""
5d140769-19bd-45a3-a806-dc2b65feb54c	Female	Wenduag	"{n}Wenduag plivne na podlahu ve znechucení.{/n} ""Není nic hnusnějšího než muž vzlykající jako dítě. I pouhá myšlenka, že bych se tě dotkl, mi nahání zvracení. Slyšel jsi to, larvo? Nestojíš ani za ten čas, který by mi zabral vymyslet slušné popravení."""	"{n}Wenduag plivne na podlahu ve znechucení.{/n} ""Není nic hnusnějšího než muž vzlykající jako dítě. I pouhá myšlenka, že bych se tě dotkla, mi nahání zvracení. Slyšel jsi to, larvo? Nestojíš ani za ten čas, který by mi zabral vymyslet slušné popravení."""
16bea5b3-e738-4444-ac43-9bea74a6c07f	Female	Wenduag	"""Hmm, nejen bolest, ale i ponížení? Není to příliš originální, ale vždy to potěší!"" {n}Wenduag se na tebe schvalujícím pohledem podívá.{/n} ""Tahle larva je zvyklá, že se nad ním druhí povyšují. Je mnohem sladší rozdrtit pýchu někoho, kdo nikdy nepoznal hanbu."""	"""Hmm, nejen bolest, ale i ponížení? Není to příliš originální, ale vždy to potěší!"" {n}Wenduag se na tebe schvalujícím pohledem podívá.{/n} ""Tahle larva je zvyklá, že se nad ním druhí povyšují. Je mnohem sladší rozdrtit pýchu někoho, kdo nikdy nepoznal hanbu."""
f06ae54c-2cfe-4f84-95dc-8a647b3216f9	Female	Seelah	"""Lháři! Nemohl jsi to být. Deskari způsobil zkázu Sarkoris a teprve mnohem později se do války přidal Baphomet."""	"""Lháři! Nemohl jsi to být. Deskari způsobil zkázu Sarkoris a teprve mnohem později se do války přidal Baphomet."""
fa6c80d0-4ead-493c-a2cb-4adab6b7b9f4	Female	Arueshalae	"{n}V sukubových očích se pomalu rozhořívají rudé jiskry, ale pak se škubne a pohlédne na Hraběte se stejným hrůzou, jako by čelila jedovatému hadu.{/n} ""Tvoje představa zábavy je krutá! Proč si ze mě děláš legraci? Kdybys dosáhl svého, nevíš, co bych mohla udělat svým společníkům? Co bych mohla udělat tobě?"""	"{n}V sukubových očích se pomalu rozhořívají rudé jiskry, ale pak se škubne a pohlédne na Hraběte se stejným hrůzou, jako by čelila jedovatému hadu.{/n} ""Tvoje představa zábavy je krutá! Proč si ze mě děláš legraci? Kdybys dosáhl svého, nevíš, co bych mohla udělat svým společníkům? Co bych mohla udělat tobě?"""
dfc3de54-debd-481c-90d0-54e0ba3fe26a	Female	Nenio	"""Jaký zajímavý nápad, chlapče aasimare! Ale nemám dost statistických údajů o průměrném balorovi, abych to porovnal. Můžeme prosím chytit jednoho z nich a nechat ho naživu dost dlouho, abych mu mohl položit pár otázek?"""	"""Jaký zajímavý nápad, chlapče aasimare! Ale nemám dost statistických údajů o průměrném balorovi, abych to porovnala. Můžeme prosím chytit jednoho z nich a nechat ho naživu dost dlouho, abych mu mohla položit pár otázek?"""
5c8bb4ce-fc2e-4a41-82b9-d9581a032946	Female	Wenduag	"""Stařec, ale přesto silný válečník?"" {n}Wenduag klapne jazykem, překvapená.{/n} ""Ne špatné. Jestliže zchátralost nepolamala tohoto krajana, až přijde čas, já to překonám!"""	"""Stařec, ale přesto silný válečník?"" {n}Wenduag klapne jazykem, překvapená.{/n} ""Ne špatné. Jestliže zchátralost nepolamala tohoto krajana, až přijde čas, já to překonám!"""
52ca8f1f-5085-4f6c-a0a8-6f383e3e6a13	Female	AreeluLab	{n}Cítíš hořkou zimu deformace, jak se třpytí uprostřed místnosti. Skrze obklopující mlhu dohlédneš na část pokoje, podobného tomu, ve kterém právě jsi, i na slabý obrys postavy. Slyšíš tlumené hlasy v dálce, ale když se pokusíš přiblížit, potkáš odpor. Silný proud vzduchu tě od deformace odhání a nemáš ještě sílu projít.{/n}	{n}Cítíš hořkou zimu deformace, jak se třpytí uprostřed místnosti. Skrze obklopující mlhu dohlédneš na část pokoje, podobného tomu, ve kterém právě jsi, i na slabý obrys postavy. Slyšíš tlumené hlasy v dálce, ale když se pokusíš přiblížit, potkáš odpor. Silný proud vzduchu tě od deformace odhání a nemáš ještě sílu projít.{/n}
3c9523ab-66c1-4205-bdf1-37a9eaa041e3	Female	AreeluLab	{n}Skrze mlhu se ti podaří zahlédnout pokoj i obrysy dvou postav stojících vedle sebe. Zdá se, že spolu hovoří, ale jsi příliš daleko, abys slyšel, co se říká. O chvíli později druhá postava mizí z tvého dohledu.{/n}	{n}Skrze mlhu se ti podaří zahlédnout pokoj i obrysy dvou postav stojících vedle sebe. Zdá se, že spolu hovoří, ale jsi příliš daleko, abys slyšel, co se říká. O chvíli později druhá postava mizí z tvého dohledu.{/n}
4f731afc-9979-43f2-9a33-12a73d2c2f1c	Female	AreeluLab	{n}Stále rozpoznáš část pokoje, který vypadá podobně jako ten, v němž jsi, a slabý obrys postavy. Nic víc.{/n}	{n}Stále rozpoznáš část pokoje, který vypadá podobně jako ten, v němž jsi, a slabý obrys postavy. Nic víc.{/n}
c1aba009-d4f4-46b4-82d4-7712477ee9d4	Female	Seelah Q1	"{n}Shromáždí posledky sil a zhluboka se nadechne.{/n} ""Vím, že jsi na mě naštvaný, protože jsem utekla. Opustila jsem vás uprostřed boje proti démonům. Zradila jsem svou povinnost. Ale já... Byl to můj první opravdový střet s pravými démony."""	"{n}Shromáždí posledky sil a zhluboka se nadechne.{/n} ""Vím, že jsi na mě naštvaný, protože jsem utekla. Opustila jsem vás uprostřed boje proti démonům. Zradila jsem svou povinnost. Ale já... Byl to můj první opravdový střet s pravými démony."""
003b0948-3ef3-4e05-b753-759d6190e886	Female	Seelah	"{n}Seelah vypadá otřeseně a zdrceně. Zaťatými zuby se odvrací.{/n} ""Slyšela jsi, co řekl Velitel, Jannah. Počkej tady, vojáci z Drezen přijdou a odvedou tě do vězení. A... pokud to něco znamená, je mi to líto."""	"{n}Seelah vypadá otřeseně a zdrceně. Zaťatými zuby se odvrací.{/n} ""Slyšela jsi, co řekl Velitel, Jannah. Počkej tady, vojáci z Drezen přijdou a odvedou tě do vězení. A... pokud to něco znamená, je mi to líto."""
09d6f8d0-35a0-44ef-aed7-515eb152e196	Female	Seelah	"""Cože? To není žádná spravedlnost!"" {n}Seelah ulomí zámek klece jedním úderem.{/n} ""Jannah, no tak, dostaneme tě odsud. Veliteli, jestli jsi tak zhýčkaný trestat lidi za jejich chyby — důkladně si rozmysli, zda mě chceš po svém boku!"""	"""Cože? To není žádná spravedlnost!"" {n}Seelah ulomí zámek klece jedním úderem.{/n} ""Jannah, no tak, dostaneme tě odsud. Veliteli, jestli jsi tak zhýčkaný trestat lidi za jejich chyby — důkladně si rozmysli, zda mě chceš po svém boku!"""
e628108e-627e-411c-8b6c-f42d67d3adc0	Female	Wenduag	"{n}Wenduag mává svou zbraní a vykřikuje bojový pokřik.{/n} ""Jak se opovážíš odpovídat {mf|pánovi|paní}, špíno? Vždy jsem věděla, že budeš dělat problémy... Konečně jsi mi dal důvod tě rozříznout!"""	"{n}Wenduag mává svou zbraní a vykřikuje bojový pokřik.{/n} ""Jak se opovážíš odpovídat {mf|pánovi|paní}, špíno? Vždy jsem věděla, že budeš dělat problémy... Konečně jsi mi dala důvod tě rozříznout!"""
