guid	action	old_text	new_text
dfc3de54-debd-481c-90d0-54e0ba3fe26a	changed	"""Jaký zajímavý nápad, chlapče aasimare! Ale nemám dost statistických údajů o průměrném balorovi, abych to porovnal. Můžeme prosím chytit jednoho z nich a nechat ho naživu dost dlouho, abych mu mohl položit pár otázek?"""	"""Jaký zajímavý nápad, chlapče aasimare! Ale nemám dost statistických údajů o průměrném balorovi, abych to porovnala. Můžeme prosím chytit jednoho z nich a nechat ho naživu dost dlouho, abych mu mohla položit pár otázek?"""
e628108e-627e-411c-8b6c-f42d67d3adc0	changed	"{n}Wenduag mává svou zbraní a vykřikuje bojový pokřik.{/n} ""Jak se opovážíš odpovídat {mf|pánovi|paní}, špíno? Vždy jsem věděla, že budeš dělat problémy... Konečně jsi mi dal důvod tě rozříznout!"""	"{n}Wenduag mává svou zbraní a vykřikuje bojový pokřik.{/n} ""Jak se opovážíš odpovídat {mf|pánovi|paní}, špíno? Vždy jsem věděla, že budeš dělat problémy... Konečně jsi mi dala důvod tě rozříznout!"""
1fa6f399-c8b1-4762-ba13-ac5e13077be9	same_skip	"""Podívej se na mě, bojovníku. Vím, co cítíš. Cítím v duši toho bestii, slyším její řvoucí výkřiky. Ale bojuji s ní — každý den, každý okamžik. Nejsi odsouzen. Byl jsi označen Propastí, ale není to rozsudek smrti. Jsem toho živým důkazem."""	"""Podívej se na mě, bojovníku. Vím, co cítíš. Cítím v duši toho bestii, slyším její řvoucí výkřiky. Ale bojuji s ní — každý den, každý okamžik. Nejsi odsouzen. Byl jsi označen Propastí, ale není to rozsudek smrti. Jsem toho živým důkazem."""
c11a2fd9-78c1-42fb-ba64-1e75a0c9e25a	same_skip	"""Přidal ses ke křížové výpravě, abys bojoval. A byl jsi v tom neschopný. Teď jsi získal sílu, kterou potřebuješ, abys ztřelil nepřátele — chop se jí a používej ji, neplakej jako dítě. Co se ti stalo, bylo požehnáním, ne kletbou."""	"""Přidal ses ke křížové výpravě, abys bojoval. A byl jsi v tom neschopný. Teď jsi získal sílu, kterou potřebuješ, abys ztřelil nepřátele — chop se jí a používej ji, neplakej jako dítě. Co se ti stalo, bylo požehnáním, ne kletbou."""
a21faddc-7125-442d-bd05-ebefbbb4a875	changed	"""Vzal bych je, kdybych měl vlastní oddíl. Ale být zavalena dvěma zbytečnými rytíři není úkol hoden mého času, {mf|pane|paní}."" {n}Wenduag důrazně ignoruje výraz vzteku na tváři zmrzačeného křižáka.{/n}"	"""Vzala bych je, kdybych měla vlastní oddíl. Ale být zavalena dvěma zbytečnými rytíři není úkol hoden mého času, {mf|pane|paní}."" {n}Wenduag důrazně ignoruje výraz vzteku na tváři zmrzačeného křižáka.{/n}"
47721543-df27-4503-9717-cbe78747940a	changed	"""Mít přímou znalost o jemném vlivu emanací Propasti, prodělat tak zásadní proměnu a přitom zachovat rozum... Jsem za tebe upřímně potěšen! Trochu ti i závidím — kdybych jen měla možnost podílet se na tak průkopnickém experimentu!"""	"""Mít přímou znalost o jemném vlivu emanací Propasti, prodělat tak zásadní proměnu a přitom zachovat rozum... Jsem za tebe upřímně potěšena! Trochu ti i závidím — kdybych jen měla možnost podílet se na tak průkopnickém experimentu!"""
a59e6d35-48c1-43b9-8a0e-c7df02863bff	changed	"""Dělat z lidí démony! Ach, jak fascinující! Nikdy jsem o takové transmutaci neslyšel!"" {n}Na Nenio se objeví list papíru a tužka.{/n} ""Můj drahý kolego, poděl se se mnou o své cenné zkušenosti. Jak to děláš? I hrubý nástin by byl velmi vítán."""	"""Dělat z lidí démony! Ach, jak fascinující! Nikdy jsem o takové transmutaci neslyšela!"" {n}Na Nenio se objeví list papíru a tužka.{/n} ""Můj drahý kolego, poděl se se mnou o své cenné zkušenosti. Jak to děláš? I hrubý nástin by byl velmi vítán."""
ed5e7e17-f76c-4ab1-809a-ee99458eb974	changed	"""Moje paní sváděla a zabíjela mnoho mocných démonů. Vybudovala své království na jejich kostech — z nich vznikly Midnight Isles."" {n}Gresilla povzdechne.{/n} ""Nikdy se k její velikosti nepřiblížím. Ó, moje Naše Paní ve Stínu, milenka i bojovnice! Nejsem ani hoden, abych byla rozdupaná pod tvými nohami, nestojím ani za to, aby mi byla rozmáčknuta lebka mezi tvými stehny."""	"""Moje paní sváděla a zabíjela mnoho mocných démonů. Vybudovala své království na jejich kostech — z nich vznikly Midnight Isles."" {n}Gresilla povzdechne.{/n} ""Nikdy se k její velikosti nepřiblížím. Ó, moje Naše Paní ve Stínu, milenka i bojovnice! Nejsem ani hodna, abych byla rozdupaná pod tvými nohami, nestojím ani za to, aby mi byla rozmáčknuta lebka mezi tvými stehny."""
c41aa805-24fe-4a4b-a312-6bb03abc175a	changed	"""Přestaň! Nechci na tu dobu myslet! Tenkrát jsem byl jiný!"""	"""Přestaň! Nechci na tu dobu myslet! Tenkrát jsem byla jiná!"""
3c028426-3eb5-4950-aeba-3e3ece492419	changed	"""Sestro! Jsem tak šťastný, že jsme ti mohli pomoci!"""	"""Sestro! Jsem tak šťastná, že jsme ti mohli pomoci!"""
30d3049b-9b6e-455e-ba0e-02a3df64c6cc	changed	„Myslí si, že nás zastaví tímto? Hromada much? Projdu tímto rojům a ani neucítím kousnutí! V jeskyních máme podzemní sršně, co zabijí průměrného neathera po třech žihadlech. Já přežil sedm!“	"""„Myslí si, že nás zastaví tímto? Hromada much? Projdu tímto rojům a ani neucítím kousnutí! V jeskyních máme podzemní sršně, co zabijí průměrného neathera po třech žihadlech. Já přežila sedm!“"""
3b0f79da-7b6d-46fe-9616-8a08d7d98458	changed	"""Tam, kde jsem vyrostl, jsou hrozné osudy běžné. Dělat si z toho legraci je mnohem lepší způsob, jak se s tím vyrovnat, než smutné mlčení. Ale ustoupím, aby si ti, kdo nad ním chtějí plakat, mohli dělat v klidu... Nebylo by dobré nechat ho vyschnout, ha ha."""	"""Tam, kde jsem vyrostla, jsou hrozné osudy běžné. Dělat si z toho legraci je mnohem lepší způsob, jak se s tím vyrovnat, než smutné mlčení. Ale ustoupím, aby si ti, kdo nad ním chtějí plakat, mohli dělat v klidu... Nebylo by dobré nechat ho vyschnout, ha ha."""
8052a118-e13e-4c62-bc88-2fb0fc0feefb	changed	"""Pane Svŕstači, smím vám položit otázku ve jménu vědy? Nejsou kobylky obvykle plaché před vrabcem? Na tvém místě bych považovala za rozumnější proměnit se v hejno vrabců. Ovšem pak bys musel řešit kočky. Hm. Nechceš komentovat?"" {n}Nenio si povzdechne.{/n}"	"""Pane Svŕstači, smím vám položit otázku ve jménu vědy? Nejsou kobylky obvykle plaché před vrabcem? Na tvém místě bych považovala za rozumnější proměnit se v hejno vrabců. Ovšem pak bys musel řešit kočky. Hm. Nechceš komentovat?"" {n}Nenio si povzdechla.{/n}"
9e8ca51c-0026-4048-9646-3c4be5ab43fa	changed	Už tě nic nebolí, dobrý strome? Vidíš — říkal jsem ti, že ti pomůžeme!	"""Už tě nic nebolí, dobrý strome? Vidíš — říkala jsem ti, že ti pomůžeme!"""
16027542-cdb9-4a8d-ba7c-5e2875d554d1	changed	"""Rád pomohu! Jenže..."" {n}Arueshalae se znovu opatrně rozhlédne a sníží hlas.{/n} ""Nepůjdeš tam beze mne, že ne? Chci... osobně se ujistit, že ti to monstrum neuteče!"""	"""Ráda pomohu! Jenže..."" {n}Arueshalae se znovu opatrně rozhlédne a sníží hlas.{/n} ""Nepůjdeš tam beze mne, že ne? Chci... osobně se ujistit, že ti to monstrum neuteče!"""
fd390099-dac1-45a1-8618-a8f3a0bba629	changed	„Hej, {mf|chlapče|dívko}! Co to děláš! To jsou důležité výzkumné materiály! Takto s prastarými relikviemi zacházet nelze!“ {n}Nenio se na chvíli zamyslí.{/n} „Ale jak tedy zjistíme, co je tam skryto? To je zarážející dilema. Uděláme to takto: po analýze situace a zvážení kladů i záporů jsem nalezl řešení. Nejdříve studujeme, pak vnikneme!“	"""„Hej, {mf|chlapče|dívko}! Co to děláš! To jsou důležité výzkumné materiály! Takto s prastarými relikviemi zacházet nelze!“ {n}Nenio se na chvíli zamyslí.{/n} „Ale jak tedy zjistíme, co je tam skryto? To je zarážející dilema. Uděláme to takto: po analýze situace a zvážení kladů i záporů jsem nalezla řešení. Nejdříve studujeme, pak vnikneme!“"""
9fcb4dd0-b489-40f4-9e23-82faab637046	changed	"""Možná máš pravdu. Jenže... Sdílel jsi se mnou jen zlomek své moci. Pokud je tvá moc démonická — nezkazí mě to? Nevrátí mě to k... tomu, jaký jsem býval? Samá ta myšlenka mě nutí prchnout co nejdál."""	"""Možná máš pravdu. Jenže... Sdílel jsi se mnou jen zlomek své moci. Pokud je tvá moc démonická — nezkazí mě to? Nevrátí mě to k... tomu, jaká jsem bývala? Samá ta myšlenka mě nutí prchnout co nejdál."""
7cbbffdd-3201-4411-bc67-af8c8de60ad9	changed	"""Řekl bych totéž dříve. Smál bych se, možná i napadl toho druhého... Teď se stydím za to, jaký jsem býval. A je mi líto, že jsem nikdy neměl přítele, který by mě pokáral, přítele, který by se pokusil zastavit mě v tolik zlu."""	"""Řekla bych totéž dříve. Smála bych se, možná i napadla toho druhého... Teď se stydím za to, jaká jsem bývala. A je mi líto, že jsem nikdy neměla přítele, který by mě pokáral, přítele, který by se pokusil zastavit mě v tolik zlu."""
5a46258b-76af-4613-b2c9-6d66228dc50c	changed	"""Děkuji. Dokud kráčíme stejnou cestou, budu za tebe bojovat se vší silou, kterou mám. Ale nežádej mě, abych obětoval svou duši... nebo cokoli, co ji nahrazuje."""	"""Děkuji. Dokud kráčíme stejnou cestou, budu za tebe bojovat se vší silou, kterou mám. Ale nežádej mě, abych obětovala svou duši... nebo cokoli, co ji nahrazuje."""
ae9f38c2-f32a-4758-a801-cf4bbe0d3665	changed	Ne, to neplánuji... Já ze všech lidí bych měl věřit, že se lidé mohou změnit k lepšímu. Ale nemohu jen tak mlčet.	"""Ne, to neplánuji... Já ze všech lidí bych měla věřit, že se lidé mohou změnit k lepšímu. Ale nemohu jen tak mlčet."""
01b46019-5804-4ef9-83d3-61aac3481a02	changed	"""Jsem démon, {name}. Po staletí to bylo jediné, co jsem znala. Chceš-li něco, získáš to lží nebo silou. Přilákat tě sem bylo tak snadné, tak přirozené. Lež a manipulace — to je můj rodný jazyk, kterým mluvím celý život. Žádat o přízeň? To je cizí pojem, který se teprve učím."""	"""Jsem démonka, {name}. Po staletí to bylo jediné, co jsem znala. Chceš-li něco, získáš to lží nebo silou. Přilákat tě sem bylo tak snadné, tak přirozené. Lež a manipulace — to je můj rodný jazyk, kterým mluvím celý život. Žádat o přízeň? To je cizí pojem, který se teprve učím."""
cb2a68f5-7850-4866-b5c1-27f5cc5288ae	changed	„Tady jsme. Čarodějnice by měla být někde tady...“ {n}Potká tvůj pohled a na jejích tvářích se neočekávaně objeví ruměnec. Potichu, téměř zašeptáním, dodá,{/n} „Děkuji, že jsi mě vzal s sebou. To pro mě hodně znamená. Velmi moc.“	„Tady jsme. Čarodějnice by měla být někde tady...“ {n}Potká tvůj pohled a na jejích tvářích se neočekávaně objeví ruměnec. Potichu, téměř zašeptáním, dodá,{/n} „Děkuji, že jsi mě vzala s sebou. To pro mě hodně znamená. Velmi moc.“
a00142d4-fc2b-4791-86c2-5a8449c607f3	changed	{n}Arueshalae sklání oči.{/n} „Neviním tě z ničeho. Koneckonců, jsem... démon. Měl jsi každé právo neposlouchat, co moje špinavý, lživý jazyk povídal, a zabít mě na místě, než bych stihla něco zlého udělat.“	{n}Arueshalae sklání oči.{/n} „Neviním tě z ničeho. Koneckonců, jsem... démonka. Měl jsi každé právo neposlouchat, co moje špinavý, lživý jazyk povídal, a zabít mě na místě, než bych stihla něco zlého udělat.“
8529d8d3-ecbd-4992-9689-90e13a386a60	changed	"""Miluju příběhy! Ale některé z těch, které jsem slyšel, byly velmi špatné. O krutosti, o monstrech a o dětech, které byly upáleny v peci... Tohle není takový příběh, že?"""	"""Miluju příběhy! Ale některé z těch, které jsem slyšela, byly velmi špatné. O krutosti, o monstrech a o dětech, které byly upáleny v peci... Tohle není takový příběh, že?"""
02f73459-8010-423c-a167-e02a1b374864	changed	"""Paní Čarodějnice, rád bych vám položil několik otázek o lidském mase, pokud mohu."" {n}V Nenioiných rukou se objeví tužka a papír.{/n} ""Řekněte mi, kolik masa sní jedna čarodějnice za den? Kolik průměrných vesnic je potřeba, aby čarodějnice byla pravidelně krmena, aniž by populace klesla na nulu? Jste tak vychrtlá, protože neustále málo jíte?"""	"""Paní Čarodějnice, ráda bych vám položil několik otázek o lidském mase, pokud mohu."" {n}V Nenioiných rukou se objeví tužka a papír.{/n} ""Řekněte mi, kolik masa sní jedna čarodějnice za den? Kolik průměrných vesnic je potřeba, aby čarodějnice byla pravidelně krmena, aniž by populace klesla na nulu? Jste tak vychrtlá, protože neustále málo jíte?"""
2d575dab-d7a6-49fd-9eb0-c20295f0e54e	changed	"{mf|On|Ona} {d|c0 refuse crossbow}nebral to{/d}... Značka moudré opatrnosti nebo zbabělosti? Ale neměly by {mf|jeho|její} instinkty nabídnout vodítko? Neměly by..."" {n}Areelu přerušuje proud nesouvislých otázek a prudce se obrací ke své služebnici.{/n} ""Suture! Vezmi tuto kuši a zasaď šíp svému bývalému pánu!"""	"{mf|On|Ona} {d|c0 refuse crossbow}nebrala to{/d}... Značka moudré opatrnosti nebo zbabělosti? Ale neměly by {mf|jeho|její} instinkty nabídnout vodítko? Neměly by..."" {n}Areelu přerušuje proud nesouvislých otázek a prudce se obrací ke své služebnici.{/n} ""Suture! Vezmi tuto kuši a zasaď šíp svému bývalému pánu!"""
4018f922-52a2-457b-8343-d108ed5a7d21	changed	Slyšte, slyšte, děvče! Strach je pošetilá, bezvýznamná emoce, která překáží všemu novému a neprobádanému. Vykonal bych tolik experimentů, kdybych přemýšlel o tom, jak hrozné je stát na kupoli katedrály Iomedae, nebo kdybych si říkal: „Ten trol mi určitě ukousne hlavu, jestli vklouznu do jeho tlamy, když spí“? Ne!	"""Slyšte, slyšte, děvče! Strach je pošetilá, bezvýznamná emoce, která překáží všemu novému a neprobádanému. Vykonala bych tolik experimentů, kdybych přemýšlela o tom, jak hrozné je stát na kupoli katedrály Iomedae, nebo kdybych si říkala: „Ten trol mi určitě ukousne hlavu, jestli vklouznu do jeho tlamy, když spí“? Ne!"""
05584840-f346-4c74-805d-b3546afd0bf3	changed	"{n}Wenduagovy oči přejedou po elfovi s opovržením.{/n} ""Vypadáš už napůl mrtvý. Ale vydržel jsi tak dlouho, takže nemůžeš být tak ubohý, jak vypadáš. Možná se budeš ještě hodit... Ale když budeš víc problém než užitek, já tě sama umlčím."""	"{n}Wenduaginy oči přejedou po elfovi s opovržením.{/n} ""Vypadáš už napůl mrtvý. Ale vydržel jsi tak dlouho, takže nemůžeš být tak ubohý, jak vypadáš. Možná se budeš ještě hodit... Ale když budeš víc problém než užitek, já tě sama umlčím."""
51e09faf-f18a-4096-9ef0-07b168b68425	changed	"""Zaprvé, paladine, ty jsi lezl jeskyněmi jako novorozený krtek, zasekával ses v každém slepém konci, a já tě nezabil, já jsem ti vlastně pomohl. A zadruhé, i se zlomenou nohou bych dokázal bojovat. Vždycky stojím za záchranu."""	"""Zaprvé, paladine, ty jsi lezl jeskyněmi jako novorozený krtek, zasekával ses v každém slepém konci, a já tě nezabila, já jsem ti vlastně pomohla. A zadruhé, i se zlomenou nohou bych dokázala bojovat. Vždycky stojím za záchranu."""
73db563b-8ccf-4b0c-9dfd-7e0dd543177b	changed	"""Hej, maličká! Prý umíš kouzlit?"" (Starý stříbrnovlasý bojovník Ember skepticky posuzuje, zjevně v rozpacích, že na bitevním poli potkal tak mladou dívku. Drží si poraněné rameno, které má narychlo obvázané.) ""Můžeš mě vyléčit?"""	"""Hej, maličká! Prý umíš kouzlit?"" (Stará stříbrnovlasá bojovnice Ember skepticky posuzuje, zjevně v rozpacích, že na bitevním poli potkala tak mladou dívku. Drží si poraněné rameno, které má narychlo obvázané.) ""Můžeš mě vyléčit?"""
4cb20547-8155-4090-b37d-62af4749112c	changed	"""Tak si to představ: můj meč leží u ohně, dva goblini ho chtějí ukrást a tři další prohrabávají můj stan... A já sedím v křoví jen v kroužkové košili a dumám, co dělat! Starý žoldák mě učil o kroužkové košili. V brnění spát nejde, ale v kroužovce to není tak zlé, když si zvykneš... Škoda, že mi nikdo neřekl, abych nešel do křoví bez meče!"" {n}Seelah si dá lok z lahev.{/n}"	"""Tak si to představ: můj meč leží u ohně, dva goblini ho chtějí ukrást a tři další prohrabávají můj stan... A já sedím v křoví jen v kroužkové košili a dumám, co dělat! Starý žoldák mě učil o kroužkové košili. V brnění spát nejde, ale v kroužovce to není tak zlé, když si zvykneš... Škoda, že mi nikdo neřekl, abych nešla do křoví bez meče!"" {n}Seelah si dá lok z lahev.{/n}"
d31b7b0a-cac1-447a-a566-4287dc50d109	changed	"""Co jsem udělal? Řval jsem jako šílenec! Goblini se bojí psů, víš. Tak se všichni zbláznili a běhali kolem. Vidím svůj meč — a oni vidí mě! Tak přeskočím k ohni — oblečený jen v kroužkové košili — popadnu meč a zařvu svým silným hlasem: 'Ó Dědici, dej mi moc tyto špinavé bytosti rozdrtit!' Meč se leskl, goblini křičeli, skočil jsem do útoku a oni se bránili... Ale nějak jsem je odrazil. Od té doby neudělám krok bez své zbraně!"" {n}Seelah si dá lok z lahev.{/n}"	"""Co jsem udělala? Řvala jsem jako šílenka! Goblini se bojí psů, víš. Tak se všichni zbláznili a běhali kolem. Vidím svůj meč — a oni vidí mě! Tak přeskočím k ohni — oblečená jen v kroužkové košili — popadnu meč a zařvu svým silným hlasem: 'Ó Dědici, dej mi moc tyto špinavé bytosti rozdrtit!' Meč se leskl, goblini křičeli, skočila jsem do útoku a oni se bránili... Ale nějak jsem je odrazila. Od té doby neudělám krok bez své zbraně!"" {n}Seelah si dá lok z lahev.{/n}"
0307e8d4-5c54-4f27-b19e-cc23cfe0aa19	changed	Usoudil(a), že moc, kterou jsi získal(a), je znamením, že jsi zvolil(a) správnou cestu.	"""Usoudila, že moc, kterou jsi získal, je znamením, že jsi zvolil správnou cestu."""
e468a10d-8451-4c03-b5d8-943feaf7a0a9	changed	"""Ha ha, viděl(a) jsi Nulkinethovu tvář? Jak nešťastné, když protivník získá nové schopnosti uprostřed souboje!"""	"""Ha ha, viděla jsi Nulkinethovu tvář? Jak nešťastné, když protivník získá nové schopnosti uprostřed souboje!"""
e1f32850-8b2d-46e4-a80e-ca07b85f743e	changed	"""Stejně jako v Kenabres. Cítím v sobě novou moc... Ó, ano! Vybral(a) jsem si svého {mf|mistra|mistress} dobře!"""	"""Stejně jako v Kenabres. Cítím v sobě novou moc... Ó, ano! Vybrala jsem si svou {mf|mistra|mistress} dobře!"""
3ce967ca-533b-4dcb-bf64-3efee435688d	changed	"""Hle, Hellknight se sklání, aby pomohl svým spojencům. Nikdy bych si nemyslel, že budu rád, že tě vidím, Regill."""	"""Hle, Hellknight se sklání, aby pomohl svým spojencům. Nikdy bych si nemyslela, že budu ráda, že tě vidím, Regill."""
b88dc30f-66d4-490c-9d8f-607431413762	same_skip	"""„Slabí se neshlukují, aby zesílili. Děláme to proto, abychom nocí nebyli tak zmrzlí a vyděšení.“"""	"""„Slabí se neshlukují, aby zesílili. Děláme to proto, abychom nocí nebyli tak zmrzlí a vyděšení.“"""
96b05787-1b68-4a81-a126-8f37c04c6211	changed	"""„Jsem slabý a bojím se. Ty také. Myslíš, že už nebudeš mít strach, když zesílíš. To není pravda. Jen to udělá bolestivějším. Ne, musíme se naučit vyhrávat, ať už jsme jakkoli slabí.“"""	"""„Jsem slabá a bojím se. Ty také. Myslíš, že už nebudeš mít strach, když zesílíš. To není pravda. Jen to udělá bolestivějším. Ne, musíme se naučit vyhrávat, ať už jsme jakkoli slabí.“"""
5661dcd0-a5fe-4529-bca9-376f16b6e5e9	same_skip	"""„Jsi si v tom jistá? Je ještě snazší je odstřílet, když se shluknou do stáda. A i kdyby měli armádu o miliónu, stačilo by mi skolit pár desítek z nich a zbytek by v hrůze utekl a zahodil zbraně.“"""	"""„Jsi si v tom jistá? Je ještě snazší je odstřílet, když se shluknou do stáda. A i kdyby měli armádu o miliónu, stačilo by mi skolit pár desítek z nich a zbytek by v hrůze utekl a zahodil zbraně.“"""
f758b47b-1608-4300-af60-b378b29ce127	changed	"""„Ničeho nedosáhl? Takže fakt, že celý svět ještě nebyl pohlcen démony — to se nepočítá?“"""	„Ničeho nedosáhl? Takže fakt, že celý svět ještě nebyl pohlcen démony — to se nepočítá?“
4111afa3-1464-48f0-b3c5-df812de83249	changed	"""Škoda, že jsem takovou nabídku nedostal! {mf|Chlapče|Dívko}, musíš říct ano, a já zaznamenám metamorfózy, které se ti přihodí, do Encyclopedia. Učiň to, ne pro sebe, nýbrž pro vědu!"""	"""Škoda, že jsem takovou nabídku nedostala! {mf|Chlapče|Dívko}, musíš říct ano, a já zaznamenám metamorfózy, které se ti přihodí, do Encyclopedia. Učiň to, ne pro sebe, nýbrž pro vědu!"""
e93cbfeb-8e75-48c6-b450-430d0bcd6715	changed	"""Pane Liche, mohu se nabídnout jako exemplář k proměně v liche? Je to jediný způsob, jak mohu zažít a nestranně zaznamenat všechny pocity tohoto nádherného procesu. Musíte mě vidět jako kolegu, oba jsme ctitelé vědy."""	"""Pane Liche, mohu se nabídnout jako exemplářka k proměně v liche? Je to jediný způsob, jak mohu zažít a nestranně zaznamenat všechny pocity tohoto nádherného procesu. Musíte mě vidět jako kolegyni, oba jsme ctitelé vědy."""
7b77e37b-d912-49ea-936b-dafec4064e20	changed	"""To vůbec není to, co jsem měl na mysli..."""	"""To vůbec není to, co jsem měla na mysli..."""
41ed2c24-39b3-4520-9bdc-0c18bca0c675	changed	"""Opravdu? Tak co jsi tím myslel? Nemáš co říct? Tak jsem si myslel."""	"""Opravdu? Tak co jsi tím myslel? Nemáš co říct? Tak jsem si myslela."""
0486697d-826d-465f-bfa3-c9b1a27be6a7	changed	„Do pekla ne, takové černě ozbrojené sochy nepotřebujeme. Nechci bojovat po boku někoho, kdo mi přeřízne hrdlo, bude‑li jsem slabý a zraněný. Jedno zlo neporazíš tím, že do svých řad pozveš jiného stejně zlého, jen trochu organizovanějšího!“	"""„Do pekla ne, takové černě ozbrojené sochy nepotřebujeme. Nechci bojovat po boku někoho, kdo mi přeřízne hrdlo, bude‑li jsem slabá a zraněná. Jedno zlo neporazíš tím, že do svých řad pozveš jiného stejně zlého, jen trochu organizovanějšího!“"""
8ae40b1a-3ae1-45d9-9b90-fa77817b781d	changed	"""Slyšíš se? Ze zásady, aby 'nepřivedli nepříteli to, co chce,' jsi zabil své vlastní raněné — bezmocné podřízené! Proč tě někdo ještě následuje?"""	"""Slyšíš se? Ze zásady, aby 'nepřivedli nepříteli to, co chce,' jsi zabila své vlastní raněné — bezmocné podřízené! Proč tě někdo ještě následuje?"""
946d856b-6313-46a3-ae83-aba8626fe4fa	changed	"""Cože? Co?"" {n}Nenio mrkne několikrát, zmateně.{/n} ""Tato otázka nemá vědecký význam. Zajímavé je, jak voda v řece otrávená {g|Worldwound}Worldwound{/g} ovlivní tohoto chlapce. S vaším svolením bych ho rád prozkoumal, nebo jeho tělo, za pár dní."""	"""Cože? Co?"" {n}Nenio mrkne několikrát, zmateně.{/n} ""Tato otázka nemá vědecký význam. Zajímavé je, jak voda v řece otrávená {g|Worldwound}Worldwound{/g} ovlivní tohoto chlapce. S vaším svolením bych ho ráda prozkoumala, nebo jeho tělo, za pár dní."""
b2fe37c4-5ab1-48b4-97ef-6926242b5228	changed	„Poroucháno! A já jsem doufal, že mi to prozradí záhady vesmíru! No nic, bude třeba je rozplést sám.“	„Poroucháno! A já jsem doufala, že mi to prozradí záhady vesmíru! No nic, bude třeba je rozplést sama.“
11c510b8-0d41-4613-b694-50c11ea4fe56	changed	"""„Areshkagal znovu?“ {n}Nenio povzdechne.{/n} „Její hádanky už jsem vyřešil.“"""	"""„Areshkagal znovu?“ {n}Nenio povzdechne.{/n} „Její hádanky už jsem vyřešila.“"""
f2603f11-2132-4518-9255-55b3adb0358d	changed	"""Areshkagal znovu? Nejsem si jistý, že jsem připraven na druhé kolo jejích hádanek."""	"""Areshkagal znovu? Nejsem si jistá, že jsem připravená na druhé kolo jejích hádanek."""
efd90d8f-df84-41e2-9c9f-44768535f999	changed	"""„Ó, jak zajímavé! Vypadá to jako královna vescavors! Velmi vzácné stvoření, musím říct! Těším se na setkání, abych mohl provést experiment. Svět musí poznat, co je nebezpečnější — zda kusy čelistí zacvaknou na ruku, nebo kyselina rozžere kůži.“"	"""„Ó, jak zajímavé! Vypadá to jako královna vescavors! Velmi vzácné stvoření, musím říct! Těším se na setkání, abych mohla provést experiment. Svět musí poznat, co je nebezpečnější — zda kusy čelistí zacvaknou na ruku, nebo kyselina rozžere kůži.“"""
d103dd22-02b8-43db-9cbc-f3f55874ab07	same_skip	"""Jsem v pořádku, ale naši vojáci panikaří. Padají snadno, ani se nebrání. Veteráni z Kenabresu drží, ale ti, které poslala Královna, jsou zelenáči. Ubohý pohled."""	"""Jsem v pořádku, ale naši vojáci panikaří. Padají snadno, ani se nebrání. Veteráni z Kenabresu drží, ale ti, které poslala Královna, jsou zelenáči. Ubohý pohled."""
ca935461-661e-456c-a961-4da4bfe79b23	changed	"""Říkal jsem hlídkám, aby hlídaly oblohu, ale nahoře jsou lidé příliš nedbalí! V jeskyních by jim první pavouk uštknul hlavy!"""	"""Říkala jsem hlídkám, aby hlídaly oblohu, ale nahoře jsou lidé příliš nedbalí! V jeskyních by jim první pavouk uštknul hlavy!"""
063fdba5-3001-4e33-9791-886abcacdc5e	changed	"(The huntress remarks calmly,) ""Nebezpečné bestie — velké, robustní, ale rychlé. Několik jsem jich zasáhl, ale šípy jim se od kůže odráží jako od kamene."""	"(The huntress remarks calmly,) ""Nebezpečné bestie — velké, robustní, ale rychlé. Několik jsem jich zasáhla, ale šípy jim se od kůže odráží jako od kamene."""
630b5892-3936-4705-af45-cb548d708a90	changed	"""Nemám tušení, kdo to je. Jméno té ženy zřejmě není natolik důležité, abych si ho pamatoval."""	"""Nemám tušení, kdo to je. Jméno té ženy zřejmě není natolik důležité, abych si ho pamatovala."""
76bb0ae8-fd30-45c7-b036-36f1f64d511d	changed	"""Byl jsem tam — stejně jako ty. Učinila z nás všech blázny."""	"""byla jsem tam — stejně jako ty. Učinila z nás všech blázny."""
28ced2c1-f803-4904-9f6d-7fdd6745155a	changed	"""Ó! Lady Areelu! Já, Nenio, jsem tvůj nejoddanější obdivovatel! Tvůj výzkum je neocenitelným přínosem k rozvoji věd na Golarionu! A tento experiment s Worldwoundem je prostě převratný! Mohu prosím požádat o tvůj autogram...?"""	Ó! Lady Areelu! Já, Nenio, jsem tvá nejoddanější obdivovatelka! Tvůj výzkum je neocenitelným přínosem k rozvoji věd na Golarionu! A tento experiment s Worldwoundem je prostě převratný! Mohu prosím požádat o tvůj autogram...?
ec4ab4ac-699d-42f6-b8f1-cd12cfad202c	changed	"""Ej, Minagho! Kam jdeš? Ještě jsem si neužil... co jsi to říkala? Ano — nejsladší kořist vítězství. Nepřisvědčíš mi příležitost se vychloubat, až tě rozdrtíme, že ne?"""	Ej, Minagho! Kam jdeš? Ještě jsem si neužila... co jsi to říkala? Ano — nejsladší kořist vítězství. Nepřisvědčíš mi příležitost se vychloubat, až tě rozdrtíme, že ne?
